timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode,scenario
1765199238.869623,0.12387737083127055,0.640577083036947,5.07619285511243,1.470808029406998,"[0.0823562529463296, 0.16976435953777147, 0.19579918801045243, 0.256585671031685, 0.2105999929341561, 0.3625763257878265, 0.611279712608833]",green,"{""turn_right"": true}",3.5268402059893322,hybrid,collision_avoidance
1765199239.869623,0.6146752418283864,0.5631892702166187,-179.38267858333936,0.5149791909410733,"[0.09713263953987634, 0.04867157268371967, 0.0969288911326095, 0.16886676163670794, 0.3081203160231504, 0.44051831402044994, 0.6368046772400837]",red,"{""brake"": true}",-2.8126683006756164,pure_ml,collision_avoidance
1765199240.869623,0.2113752035366253,0.367498641125215,179.24091475322322,2.2162573161246506,"[0.8656066556187633, 0.6495105524475979, 0.9418728517613139, 0.8207170936869516, 0.5913809043625557, 0.7788615746161354, 0.8092542880453475]",yellow,"{""accelerate"": true}",10.551183627693183,hybrid,normal_driving
1765199241.869623,0.6077192526158102,0.3448106941787433,-58.86715317513277,3.7511501387007735,"[0.6921082861347734, 0.729466945091862, 0.8650480645613235, 0.4750535677804554, 0.42126142221005614, 0.8477008784705606, 0.7485063036897655]",yellow,"{""change_lane_right"": true}",8.570300417137144,pure_ml,normal_driving
1765199242.869623,0.6400651960272798,0.732251718747343,142.23199064049052,0.9706032572521175,"[0.7342860176353607, 0.6780119248412649, 0.4126220942881183, 0.6125537200686356, 0.9389987262632501, 0.8063699550108281, 0.9184247384805513]",green,"{""brake"": true}",4.1054678926553,hybrid,normal_driving
1765199243.869623,0.6031150683027888,0.4375058832457146,-176.13664462095326,4.028007663498748,"[0.4159144320703074, 0.7749582377303795, 0.8738447407850025, 0.4334006664464327, 0.7188163938948708, 0.41527807171409037, 0.967036787500789]",green,"{""accelerate"": true}",10.078693938820788,pure_ml,normal_driving
1765199244.869623,0.39112223886642217,0.3245990462908188,-168.8543722654972,1.5170582396591763,"[0.0025047561495911367, 0.12203469028230025, 0.08678853280473763, 0.16126618673178786, 0.2502749622940693, 0.3585045902313497, 0.7001392995581541]",red,"{""turn_left"": true}",5.069154854432126,hybrid,collision_avoidance
1765199245.869623,0.47114596995388824,0.3736083245074975,-150.78560548856683,1.181353822726749,"[0.15642857129353063, 0.26505667085137774, 0.2519989725944327, 0.25108957431047907, 0.3500170329088267, 0.4420137232797856, 0.5309318032998924]",yellow,"{""accelerate"": false}",3.2747249013780593,pure_ml,edge_case_extreme_weather
1765199246.869623,0.4834262605499282,0.308337528688139,144.13285965158985,2.5430965273883315,"[0.4339688156632724, 0.7310071646488824, 0.6317672188302589, 0.6622755319909182, 0.8827315772332227, 0.4001810799953035, 0.4623636873146626]",yellow,"{""accelerate"": true}",6.741444046623223,hybrid,normal_driving
1765199247.869623,0.5422455741958311,0.3318692313887188,-20.216909214402676,3.957889430052581,"[0.6247686099123814, 0.6767619525223044, 0.5244005522011037, 0.9520307910540631, 0.9308708990821754, 0.6982278073567942, 0.691459506993876]",green,"{""accelerate"": true}",8.37049582565621,pure_ml,normal_driving
1765199248.869623,0.7502660370801773,0.26257230753619937,162.5718524004827,1.9445863223290738,"[0.6344429492936061, 0.5660972425679247, 0.6342165892075475, 0.6531166051520358, 0.4401755280524515, 0.7133012361749185, 0.9193601548890603]",yellow,"{""change_lane_right"": true}",4.972210239574411,hybrid,normal_driving
1765199249.869623,0.4188358061145675,0.49291056189242993,160.44401615388742,1.9669856223700648,"[0.41769541057468795, 0.4620525794467051, 0.2984720313150576, 0.39393209783622984, 0.02701699854834183, 0.011945703525651274, 0.3840033623902743]",yellow,"{""brake"": true}",-8.671365996078393,pure_ml,sensor_failure_noisy_sensor
1765199250.869623,0.7528435687911338,0.95,-162.08698328763225,1.2987782676805195,"[0.37931181929317526, 0.48861904564688, 0.6127430403527501, 0.7942780323710174, 0.6058785567616712, 0.7688821457256857, 0.8587697328286424]",yellow,"{""turn_right"": true}",-0.18867840019195015,hybrid,edge_case_road_boundary
1765199251.869623,0.39851652929673165,0.23347579699871257,90.81238962567674,1.453247578554586,"[0.0, 0.0, 0.0, 0.7611727133783279, 0.44489391308168047, 0.5195563279876056, 0.4103033056353449]",green,"{""brake"": true}",-12.7304002516058,pure_ml,sensor_failure_partial_failure
1765199252.869623,0.5858316151710348,0.23639974919671514,94.34668457837212,2.231166889732177,"[0.5715153370175626, 0.7940267098962018, 0.4716130681622296, 0.8925227882491631, 0.9669822222119675, 0.7347563635038796, 0.40520392620047013]",green,"{""change_lane_left"": true}",8.73952885805616,hybrid,normal_driving
1765199253.869623,0.6468303291286761,0.33462269248342036,44.286914914881365,2.1512641673393906,"[0.6460865326767133, 0.9429432170662201, 0.9452032606856399, 0.42702843925742134, 0.7752169119664429, 0.8670665959664172, 0.8472322175867769]",green,"{""change_lane_right"": true}",4.180349661701976,pure_ml,normal_driving
1765199254.869623,0.29659443007276864,0.6943943553626906,-38.977255925041945,3.788075331237252,"[0.5415249735074057, 0.9785600611039131, 0.9580788511555105, 0.8521417012442976, 0.5053486636285522, 0.7300514951531719, 0.6225125735362558]",yellow,"{""change_lane_right"": true}",6.301205014409835,hybrid,normal_driving
1765199255.869623,0.3930795016113642,0.5101812900787863,163.81602674645154,2.584716762070059,"[0.7512172514785058, 0.8649602977478765, 0.6778904290942771, 0.6968344662775163, 0.8087383389955172, 0.9742969811930259, 0.5594119497138833]",green,"{""turn_right"": true}",6.0579447877217785,pure_ml,normal_driving
1765199256.869623,0.5590292673968794,0.34380654314080406,160.57897420167455,1.4962229535956473,"[0.043525465124768674, 0.15624637549525883, 0.09382643451647316, 0.1142952536098828, 0.1046933892305058, 0.3335977778288538, 0.684372891188622]",yellow,"{""turn_right"": true}",7.915093246829212,hybrid,collision_avoidance
1765199257.869623,0.7456869404903647,0.27719804775445595,36.075459815291126,2.387431471950749,"[0.669154655516217, 0.7134426403402379, 0.5782120137164823, 0.5614219512751237, 0.5437759368209985, 0.8860639277919865, 0.9064126709542439]",green,"{""brake"": true}",5.583734524298156,pure_ml,normal_driving
1765199258.869623,0.7957832942250093,0.36559913471489347,-21.123276009353443,1.534363584976298,"[1.0, 1.0, 0.1, 1.0, 0.5935148386230283, 0.6060626215109804, 0.40064034477244215]",green,"{""turn_left"": true}",4.908367056149932,hybrid,edge_case_sensor_edge
1765199259.869623,0.6018205038415616,0.5472786387419637,166.2971259106653,3.124779551211138,"[0.4589614472144296, 0.9942156286000958, 0.5515450919569928, 0.7686417622474114, 0.7762791005489882, 0.5668173849657553, 0.5754806377727172]",yellow,"{""turn_left"": true}",8.256761359792986,pure_ml,normal_driving
1765199260.869623,0.5655111651859989,0.7930786240801948,-31.750508326207918,2.9200945212394025,"[0.42900486480006084, 0.979976484157019, 0.5881465698210113, 0.46846620461326877, 0.8169033736279898, 0.40268739986868085, 0.5845090267917713]",yellow,"{""change_lane_right"": true}",7.895306183122817,hybrid,normal_driving
1765199261.869623,0.6006241485188573,0.4116578797238112,-4.781800554459788,2.6588070795936796,"[0.725571161697344, 0.6906156662152689, 0.8514700228922094, 0.5734726852257919, 0.9118161880265048, 0.8787666841643857, 0.6459639733556616]",green,"{""accelerate"": true}",12.410075559725701,pure_ml,normal_driving
1765199262.869623,0.2701404426284449,0.05,-132.6364536870361,1.181164183435709,"[0.2069656682014836, 0.3326469748075339, 0.5457748936023076, 0.49987428404110185, 0.5396685009390575, 0.869650149799392, 0.8903166386283784]",green,"{""turn_left"": true}",2.148804327514286,hybrid,edge_case_road_boundary
1765199263.869623,0.5673269419665491,0.766387897359486,135.17080354914,2.1133450226394523,"[0.7601851969640403, 0.5094626424279819, 0.6059873160045736, 0.7855625359085114, 0.534136022850495, 0.8417882686423148, 0.7824842297909391]",red,"{""accelerate"": true}",6.525638876155842,pure_ml,normal_driving
1765199264.869623,0.6917807663650241,0.29146589955860003,-31.845403708473192,2.8530105078672987,"[0.7972158323146217, 0.666977536451542, 0.9072178198247774, 0.9463366505188313, 0.45879632547910104, 0.9216205553632435, 0.7140620624156782]",green,"{""turn_right"": true}",3.4264496320757285,hybrid,normal_driving
1765199265.869623,0.21068850293621227,0.325822796524015,-1.1038908983764426,2.053562570904008,"[0.798376505740763, 0.6852216332718272, 0.6712775158679027, 0.4043151784557094, 0.8141081502261189, 0.8664902862045566, 0.9275627785816107]",green,"{""brake"": true}",2.5694691195457526,pure_ml,normal_driving
1765199266.869623,0.36576375504171577,0.5665540237567586,-79.443724068792,3.4721550032357325,"[0.5752269898018277, 0.5336230813468746, 0.45849538603508183, 0.7367038345638586, 0.40723281126151645, 0.5309330997981163, 0.5354075070650209]",green,"{""change_lane_left"": true}",4.427209460138403,hybrid,normal_driving
1765199267.869623,0.6282537982420171,0.7979698638865982,4.369952624655915,0.9713254504408995,"[0.13029950214700414, 0.06017071044228553, 0.11826497366144005, 0.1804318114986861, 0.3655647584687829, 0.41621481130633586, 0.7606559867750438]",red,"{""turn_left"": true}",2.5271915583083526,pure_ml,collision_avoidance
1765199268.869623,0.5593628547212489,0.5327114277107357,-20.112626100118817,0.656615916303085,"[0.16424374150013532, 0.03223134749680321, 0.010744331253591045, 0.2660949155989222, 0.28481157294845616, 0.2721640376397749, 0.7582235420310173]",red,"{""brake"": true}",-2.2541148177017947,hybrid,collision_avoidance
1765199269.869623,0.18542265112463144,0.6068507679745987,32.22617830123996,3.387724530514089,"[0.5560362888686696, 0.7342598554489006, 0.5192577105845386, 0.9424730076885105, 0.8063664240938344, 0.518658657364659, 0.4681184095628509]",yellow,"{""change_lane_left"": true}",7.421106705637658,pure_ml,normal_driving
1765199270.869623,0.22989356916856218,0.7641574904269453,112.85953201013882,4.37489034376617,"[0.8611321294400064, 0.5431934050805278, 0.8936647918693421, 0.4298486745414828, 0.6754322966473898, 0.522899208557319, 0.676430745501901]",green,"{""accelerate"": true}",7.236642370871894,hybrid,normal_driving
1765199271.869623,0.19384347992049103,0.4380127967461441,20.73034358450478,2.1602865011043573,"[0.7521289016715127, 0.9198825382996074, 0.9907844548477844, 0.7643200685224543, 0.408400383320755, 0.7023213596381443, 0.7376770243264684]",green,"{""turn_left"": true}",5.911339484754655,pure_ml,normal_driving
1765199272.869623,0.37120411405421594,0.5605874455271413,144.45293469494115,0.7141361716602801,"[0.4922289484938511, 0.5224134035377873, 0.79522545103627, 0.9292811160771658, 0.7059118030104088, 0.628434914536854, 0.7982531026628165]",green,"{""brake"": true}",5.40318783527311,hybrid,normal_driving
1765199273.869623,0.47911590486999756,0.7756553527822012,118.23631206259962,4.991076893232807,"[0.9656555429486093, 0.8333490658068303, 0.8783879517477791, 0.7644291368469234, 0.8822212457509603, 0.7783469057898973, 0.8245035360316416]",green,"{""accelerate"": true}",-1.8636696630771254,pure_ml,edge_case_speed_limit
1765199274.869623,0.7319909932618053,0.4510125847443489,-26.93504797776985,0.302629259138807,"[0.018629496401549896, 0.18938337484309725, 0.07004239122175995, 0.10356982391480185, 0.278159977949928, 0.5976353927312363, 0.5787102109843048]",red,"{""brake"": true}",-4.4768542807342495,hybrid,collision_avoidance
1765199275.869623,0.5564422804660649,0.3198364197592574,36.66968790027875,0.9447542451602693,"[0.09552347541807887, 0.09616800505465246, 0.03814166127300285, 0.13539999075085754, 0.22902689160985445, 0.5695156132311159, 0.669758856434029]",red,"{""brake"": true}",-9.259087032812841,pure_ml,collision_avoidance
1765199276.869623,0.3172903724435616,0.5656504934966693,-18.30891690655269,3.344648517245124,"[0.8721432429026628, 0.9068380772337321, 0.40694219223196176, 0.6687378366453625, 0.6792537284158371, 0.7938878372246512, 0.7991857988706865]",green,"{""accelerate"": true}",14.755586337668726,hybrid,normal_driving
1765199277.869623,0.11197174842512868,0.35693136051590646,39.57740857028445,2.47770687607371,"[0.433501300364892, 0.45071973877287164, 0.44265146266269595, 0.5709329241790535, 0.6471836207086454, 0.791704107994039, 0.9780789278879111]",green,"{""change_lane_right"": true}",7.127465711328221,pure_ml,normal_driving
1765199278.869623,0.8256360608581046,0.7346230164173919,-165.6888134979576,3.482860337194838,"[0.6418242308731236, 0.7613815528800172, 0.5261018311347312, 0.6221445301682945, 0.994440838382206, 0.9685346362653607, 0.4882864531598153]",green,"{""accelerate"": true}",14.906749134452038,hybrid,normal_driving
1765199279.869623,0.15312035179470573,0.43343719703666866,11.690274949947355,2.2597914966933463,"[0.6432288890517904, 0.663897884313048, 0.8948544040796919, 0.6591867081670089, 0.5788149155844514, 0.5778145258543812, 0.450533564434031]",red,"{""turn_right"": true}",4.362156376971812,pure_ml,normal_driving
1765199280.869623,0.30753689830265474,0.6816846570384087,17.219417992399162,2.639524072100415,"[0.9031894251715159, 0.94590703933873, 0.9396043802658323, 0.8063077086287598, 0.7502648501078202, 0.6885307019498287, 0.5141329867549573]",green,"{""accelerate"": true}",8.5443135469014,hybrid,normal_driving
1765199281.869623,0.23239182793501945,0.783883968425658,-128.91315944330432,2.9701380121504544,"[0.9267210810822469, 0.8860843254625961, 0.9551456673441621, 0.43386158977730793, 0.43278709405851895, 0.6764580915810989, 0.7182629843369159]",yellow,"{""change_lane_left"": true}",4.241708818887986,pure_ml,normal_driving
1765199282.869623,0.609418205119893,0.586053530214793,-62.4219043246365,3.130376885398239,"[0.6991206776426776, 0.6863267519998745, 0.6806335382512576, 0.7535474000460247, 0.6252150116479571, 0.4363891399505653, 0.6968181841836016]",yellow,"{""turn_left"": true}",5.4649106850438205,hybrid,normal_driving
1765199283.869623,0.2692867722684267,0.4246682097216517,157.52175088582118,2.7717704934608762,"[0.49122443541413063, 0.5418851000050212, 0.5070535418231142, 0.6364473975485804, 0.5319317717092293, 0.46830913494734494, 0.4170598012305666]",yellow,"{""accelerate"": true}",13.03477748143642,pure_ml,normal_driving
1765199284.869623,0.2699431071408205,0.7114442460348502,-152.55147200991019,0.2261449768642384,"[0.1558062245673813, 0.06369015395823562, 0.1345213391026771, 0.29817669389946344, 0.144221270097639, 0.3731406400235355, 0.6345807283841911]",yellow,"{""brake"": true}",-9.707499056175395,hybrid,collision_avoidance
1765199285.869623,0.5823450807302645,0.33618232920632674,170.98265790825698,3.1275584626750286,"[0.7757293245372061, 0.8940927019931666, 0.9509313487462905, 0.5643558442737503, 0.8694403197663676, 0.8009345897762918, 0.5139830040013273]",green,"{""change_lane_left"": true}",7.652719069321168,pure_ml,normal_driving
1765199286.869623,0.40143118786628385,0.7526629316810891,-159.7008041728188,2.2538396476849942,"[0.8509742448341423, 0.6047217023463396, 0.7392936196459534, 0.5626816878007477, 0.984936702007176, 0.8095443037060197, 0.9575429855262204]",green,"{""accelerate"": true}",5.5705618154436545,hybrid,normal_driving
1765199287.869623,0.4915212828947858,0.507970220400513,-177.14330318020976,3.6252878743572214,"[0.5895867255863361, 0.8072306098376234, 0.581135653650892, 0.654671275271431, 0.9815052450790313, 0.7081919747254322, 0.9492022063073503]",green,"{""change_lane_left"": true}",11.852658617589391,pure_ml,normal_driving
1765199288.869623,0.6551483152544253,0.4638575984856314,-152.5518536904587,1.1506319942349428,"[0.9017408552648832, 0.9199483483325074, 0.5675672314037042, 0.4199846312385673, 0.6497332023490171, 0.8468594710401318, 0.5243660296830028]",yellow,"{""brake"": true}",2.396384361099728,hybrid,normal_driving
1765199289.869623,0.2938190759308562,0.6425398149993937,-167.9899669052784,1.4010520859604292,"[0.19356067263060744, 0.029920275592273483, 0.06346641304927625, 0.11830930771199194, 0.24878546855623204, 0.3148465916984733, 0.722616890124991]",red,"{""turn_left"": true}",9.014959029487995,pure_ml,collision_avoidance
1765199290.869623,0.2831928275624984,0.562175032538921,-75.79630818766206,1.2375068285162811,"[0.7912359462538758, 0.9971822498145573, 0.4569660550424462, 0.719233579518326, 0.4504717465699567, 0.8760981581361815, 0.8838745929592019]",green,"{""brake"": true}",6.948090659969628,hybrid,normal_driving
1765199291.869623,0.6769396573519806,0.5922021516427938,20.712197834846815,0.8204113736646723,"[0.8, 0.0, 0.0, 0.5890743813014466, 0.708003786846402, 0.7203667773590952, 0.4201336915473659]",yellow,"{""brake"": true}",-9.563561670132932,pure_ml,sensor_failure_partial_failure
1765199292.869623,0.386201713954922,0.5553568037901842,-134.48022612686592,3.220111317260103,"[0.4002711502072457, 0.5908041714148233, 0.8891918841421654, 0.9842755065008888, 0.8562894850873862, 0.4948055999171375, 0.8928117335382143]",red,"{""change_lane_left"": true}",11.685526344278077,hybrid,normal_driving
1765199293.869623,0.643538330466762,0.32550516780745054,174.14017601516105,1.2762207676922832,"[0.04922565870748544, 0.10181823683059549, 0.10440682210739533, 0.1197182203329241, 0.316641342974896, 0.5446918482045913, 0.3208429937340264]",red,"{""turn_right"": true}",-0.8572143242451027,pure_ml,collision_avoidance
1765199294.869623,0.21430994060610936,0.3749326584701492,-178.19637701389942,3.9490435309029506,"[0.748768172721231, 0.8443974708012356, 0.8714125728573797, 0.583230642295092, 0.6459072672725593, 0.6164267732989994, 0.6205801433983367]",green,"{""accelerate"": true}",13.736539906075947,hybrid,normal_driving
1765199295.869623,0.3267694948508304,0.7149625034790259,4.441876939035275,4.756499250711404,"[0.971363379680207, 0.8959236497008685, 0.8699755324082498, 0.9029586810117717, 0.7571322035378688, 0.9398258197571663, 0.751391160008578]",red,"{""accelerate"": true}",-2.2498556090914352,pure_ml,edge_case_speed_limit
1765199296.869623,0.7444284979431681,0.7099381705812311,-19.626518508044423,0.8874620228687772,"[0.013716342446422858, 0.03640881928953184, 0.1519130293523875, 0.1439401683312451, 0.3365389203456076, 0.5855310421419753, 0.3869481495395385]",yellow,"{""brake"": true}",3.3199032170069014,hybrid,collision_avoidance
1765199297.869623,0.43849219904120096,0.6726654123555255,136.88589268762638,1.5302691205392744,"[0.9240545265894767, 0.47305212333186253, 0.5091108413716603, 0.55456505793904, 0.5848100752216895, 0.8353363979005335, 0.41747305417684344]",green,"{""brake"": true}",2.9454798317106974,pure_ml,normal_driving
1765199298.869623,0.48100188737029925,0.33958103085134983,-43.48970478409153,1.8714748127688727,"[0.083404234891293, 0.09703662536428331, 0.15733434994436057, 0.21442298187137726, 0.15996321991200765, 0.5419463855203361, 0.4310720573101923]",red,"{""turn_right"": true}",1.5533278375454902,hybrid,collision_avoidance
1765199299.869623,0.8782171958236457,0.4075888329141257,-38.840251699997104,2.1380475152707508,"[1.0, 0.0, 0.49944150586178626, 0.32448928961957485, 0.0, 0.6690223793789922, 0.0]",red,"{""turn_right"": true}",-5.495777703879652,pure_ml,sensor_failure_stuck_sensor
1765199300.869623,0.3633873076565871,0.42320597030128254,-23.137102061660467,2.484209418470636,"[1.0, 0.1, 1.0, 1.0, 0.43501808764162964, 0.45392656800140174, 0.6303849823117187]",green,"{""brake"": true}",8.258143011936495,hybrid,edge_case_sensor_edge
1765199301.869623,0.8397332594892353,0.5006684635900882,32.40669211051343,2.2751817857865912,"[0.6274140766632743, 0.7892310477267073, 0.5243492947038326, 0.847070206251658, 0.9956280270736534, 0.6999013480924925, 0.8619068994703277]",green,"{""change_lane_right"": true}",5.90220290084576,pure_ml,normal_driving
1765199302.869623,0.18086696834325908,0.5436890504858232,148.73328237540508,2.710394135630003,"[0.6019964203998727, 0.9603499002434173, 0.742491539590153, 0.6451373489020263, 0.6072999983298206, 0.4767977973087335, 0.432498378444057]",green,"{""accelerate"": true}",9.764943398081975,hybrid,normal_driving
1765199303.869623,0.7353821455144532,0.5296135400821942,17.320700072235134,1.0935185699973429,"[0.8269550976341301, 0.6727606729813743, 0.7461522570927379, 0.822462626502609, 0.697510091481094, 0.8784833999669628, 0.9654937427943744]",yellow,"{""brake"": true}",2.265356074714653,pure_ml,normal_driving
1765199304.869623,0.7205720269624329,0.2837864643345052,129.46881215764049,4.4069930715893735,"[0.8360228125081303, 0.7141349999274763, 0.9722943955923123, 0.6905069005795429, 0.9561279966390026, 0.8435948700783322, 0.9458283961897898]",red,"{""accelerate"": true}",-32.90586108291059,hybrid,traffic_violation
1765199305.869623,0.8802133703187492,0.6500539792226123,-4.639412691128444,2.765408247612246,"[0.7666796852545796, 0.4065098935468823, 0.517928843279184, 0.9522759390107075, 0.8156580328684779, 0.7150236993897278, 0.748873578375185]",red,"{""accelerate"": true}",11.673569390683515,pure_ml,normal_driving
1765199306.869623,0.3617693910723009,0.552580118931182,93.50061855972444,3.5571425050639407,"[0.8268563735147954, 0.7499836101996109, 0.9310101546422586, 0.642073486654611, 0.8951766753511189, 0.7761090000518857, 0.6509964488463971]",green,"{""accelerate"": true}",11.901463215768207,hybrid,normal_driving
1765199307.869623,0.2698470465581811,0.6345945078103946,148.72782171077824,2.115519706660954,"[0.5118946473603683, 0.7914135644617653, 0.6167655925918694, 0.4696909743765644, 0.861101432276006, 0.43256263968749414, 0.41257889049198576]",green,"{""change_lane_left"": true}",6.055716404278106,pure_ml,normal_driving
1765199308.869623,0.5524126021882364,0.95,-138.05637808604817,0.5020455432395643,"[0.16575019010463904, 0.31825097920966516, 0.5767490770029684, 0.47518224118861185, 0.6227699354234479, 0.9425654971951581, 0.7150391879414297]",yellow,"{""turn_right"": true}",-0.8154883263941866,hybrid,edge_case_road_boundary
